x_m,y_m,w_tr_right_m,w_tr_left_m
-13.655668,11.454300,1.758363,1.480409
-13.615519,11.362807,1.709397,1.483526
-13.572030,11.272865,1.668370,1.477865
-13.525219,11.184595,1.635957,1.469181
-13.475962,11.097672,1.609342,1.456795
-13.423710,11.012507,1.579070,1.440892
-13.368178,10.929454,1.544238,1.421615
-13.309885,10.848314,1.518462,1.405834
-13.248130,10.769779,1.503204,1.389394
-13.184124,10.693056,1.494212,1.373847
-13.117482,10.618621,1.488703,1.355502
-13.048039,10.546789,1.474498,1.333453
-12.976791,10.476745,1.456070,1.316103
-12.903532,10.408800,1.419735,1.303287
-12.827957,10.343454,1.386189,1.294579
-12.750414,10.280442,1.362149,1.290499
-12.671533,10.219117,1.341589,1.291995
-12.590434,10.160757,1.310537,1.297505
-12.507955,10.104358,1.288866,1.308263
-12.423815,10.050484,1.277693,1.323520
-12.337844,9.999572,1.277759,1.337778
-12.250910,9.950317,1.276465,1.343575
-12.162483,9.903806,1.260931,1.338093
-12.072957,9.859439,1.255601,1.337653
-11.982667,9.816643,1.259952,1.342919
-11.891621,9.775490,1.257909,1.353002
-11.799401,9.737031,1.254700,1.340936
-11.706761,9.699592,1.258487,1.335151
-11.613248,9.664395,1.261801,1.331813
-11.519412,9.630065,1.266082,1.327609
-11.424933,9.597572,1.258782,1.324297
-11.329602,9.567640,1.250016,1.312745
-11.233928,9.538838,1.236941,1.302850
-11.138093,9.510559,1.232405,1.283037
-11.042079,9.482906,1.233645,1.263513
-10.946065,9.455245,1.230856,1.251691
-10.850184,9.427128,1.230732,1.248257
-10.754134,9.399613,1.229205,1.226439
-10.657699,9.373471,1.230169,1.203066
-10.560965,9.348457,1.232348,1.183134
-10.464078,9.324034,1.226462,1.170806
-10.366898,9.300819,1.223879,1.165691
-10.269727,9.277542,1.219745,1.169186
-10.172401,9.254926,1.218734,1.173817
-10.074962,9.232805,1.226396,1.174481
-9.977306,9.211673,1.229391,1.167957
-9.879645,9.190566,1.238467,1.163364
-9.782038,9.169214,1.241006,1.167585
-9.684547,9.147343,1.248344,1.177730
-9.587220,9.124742,1.250707,1.176092
-9.489710,9.102934,1.248790,1.182114
-9.392642,9.079248,1.243486,1.191606
-9.295813,9.054590,1.245199,1.193485
-9.198961,9.030056,1.255013,1.203560
-9.102516,9.003941,1.264797,1.213155
-9.006334,8.976874,1.265810,1.218873
-8.910449,8.948768,1.263801,1.233752
-8.814895,8.919570,1.263688,1.244345
-8.719739,8.889087,1.270114,1.251290
-8.624803,8.857925,1.278697,1.255605
-8.530661,8.824442,1.276095,1.270221
-8.436907,8.789887,1.279959,1.293518
-8.343749,8.753772,1.281218,1.285895
-8.251572,8.715210,1.270041,1.275109
-8.159899,8.675462,1.255497,1.269584
-8.069045,8.633891,1.246806,1.272873
-7.979449,8.589665,1.242075,1.258745
-7.890607,8.543940,1.228768,1.254132
-7.802739,8.496375,1.205664,1.259541
-7.716630,8.445694,1.181338,1.263497
-7.631542,8.393317,1.163138,1.264425
-7.548299,8.338075,1.134321,1.273056
-7.466808,8.280259,1.110634,1.260824
-7.387091,8.220044,1.090463,1.231389
-7.309762,8.156772,1.069139,1.207490
-7.233973,8.091660,1.054480,1.193902
-7.161115,8.023294,1.044796,1.190727
-7.090449,7.952657,1.040236,1.173812
-7.022235,7.879660,1.033660,1.163601
-6.956276,7.804610,1.033672,1.164970
-6.893761,7.726672,1.038835,1.175880
-6.834143,7.646500,1.049890,1.171547
-6.776675,7.564769,1.067617,1.176237
-6.722114,7.481067,1.070247,1.178760
-6.670010,7.395814,1.071835,1.166987
-6.621419,7.308516,1.063514,1.167767
-6.574842,7.220117,1.056933,1.179331
-6.530066,7.130796,1.054264,1.188524
-6.487538,7.040384,1.058553,1.197662
-6.448380,6.948474,1.059309,1.206353
-6.412793,6.855112,1.057481,1.216401
-6.380378,6.760605,1.057170,1.237757
-6.351509,6.664957,1.058381,1.263406
-6.326554,6.568216,1.064942,1.275227
-6.306237,6.470400,1.076054,1.273917
-6.290841,6.371684,1.091320,1.276573
-6.280135,6.272347,1.101987,1.285830
-6.274142,6.172619,1.116699,1.307309
-6.272809,6.072723,1.135497,1.331865
-6.276168,5.972875,1.158114,1.362843
-6.284332,5.873303,1.184169,1.396466
-6.297298,5.774246,1.213364,1.436488
-6.316548,5.676209,1.238874,1.480556
-6.340907,5.579312,1.264733,1.530439
-6.370661,5.483948,1.292508,1.576915
-6.406607,5.390741,1.321100,1.591616
-6.448656,5.300125,1.350267,1.569923
-6.496686,5.212532,1.378320,1.555061
-6.551326,5.128905,1.380358,1.536439
-6.612734,5.050114,1.380501,1.524170
-6.679845,4.976105,1.380431,1.520104
-6.752136,4.907161,1.378066,1.470966
-6.829057,4.843405,1.368764,1.423545
