x_m,y_m,w_tr_right_m,w_tr_left_m
-0.312852,12.227229,1.363054,1.387448
-0.311725,12.127272,1.361927,1.388574
-0.310315,12.027318,1.360517,1.389984
-0.308667,11.927368,1.358868,1.391631
-0.306826,11.827421,1.357027,1.393471
-0.304838,11.727478,1.355037,1.395459
-0.302746,11.627536,1.352945,1.392079
-0.300597,11.527595,1.350796,1.372452
-0.298436,11.427655,1.348634,1.359921
-0.296308,11.327714,1.346505,1.354637
-0.294257,11.227772,1.344454,1.356641
-0.292329,11.127827,1.342525,1.358567
-0.290569,11.027879,1.340764,1.360325
-0.289022,10.927927,1.339217,1.361871
-0.287733,10.827972,1.337927,1.363159
-0.287130,10.728014,1.337324,1.363761
-0.286556,10.628056,1.336750,1.364334
-0.284986,10.528105,1.335179,1.365902
-0.282952,10.428162,1.333144,1.357743
-0.280499,10.328229,1.330690,1.339395
-0.277672,10.228305,1.327863,1.328709
-0.274517,10.128392,1.324707,1.325825
-0.271080,10.028487,1.321269,1.329264
-0.267404,9.928591,1.323063,1.332940
-0.263535,9.828703,1.332184,1.336810
-0.259518,9.728820,1.348528,1.340828
-0.255398,9.628941,1.356068,1.344948
-0.251220,9.529065,1.351889,1.349127
-0.247029,9.429189,1.347696,1.353319
-0.242870,9.329312,1.343535,1.357479
-0.238788,9.229432,1.339451,1.361562
-0.234828,9.129547,1.335489,1.346278
-0.232212,9.029621,1.332873,1.334452
-0.229949,8.929683,1.330609,1.324651
-0.227525,8.829749,1.328184,1.322516
-0.225008,8.729817,1.325666,1.325033
-0.222465,8.629886,1.323122,1.327576
-0.219963,8.529954,1.320620,1.330078
-0.217571,8.430019,1.318228,1.332470
-0.215356,8.330080,1.316012,1.334685
-0.212995,8.230146,1.313650,1.337046
-0.209160,8.130256,1.309814,1.322974
-0.206389,8.030334,1.314008,1.307474
-0.203713,7.930406,1.325842,1.299405
-0.200606,7.830491,1.344015,1.299432
-0.197134,7.730588,1.347676,1.302903
-0.193366,7.630696,1.343912,1.306671
-0.189369,7.530812,1.339920,1.310668
-0.185210,7.430935,1.335766,1.314826
-0.180957,7.331062,1.331519,1.319077
-0.176678,7.231190,1.327245,1.323356
-0.172439,7.131316,1.323012,1.327594
-0.169460,7.031400,1.320036,1.308669
-0.166832,6.931471,1.317411,1.294374
-0.164028,6.831547,1.314611,1.287877
-0.161140,6.731625,1.311726,1.289207
-0.156872,6.631757,1.307464,1.293471
-0.151680,6.531929,1.303085,1.298659
-0.146180,6.432117,1.306055,1.304154
-0.140439,6.332318,1.316391,1.309889
-0.134526,6.232530,1.333989,1.315798
-0.128506,6.132747,1.328650,1.321812
-0.122448,6.032968,1.322596,1.324723
-0.116417,5.933186,1.316570,1.307812
-0.110482,5.833399,1.310639,1.298304
-0.104995,5.733588,1.305155,1.296008
-0.101003,5.633705,1.301165,1.299917
-0.096880,5.533826,1.297044,1.304034
-0.092715,5.433949,1.292882,1.308193
-0.088598,5.334071,1.288767,1.312304
-0.084619,5.234186,1.284791,1.316277
-0.080869,5.134293,1.281042,1.320022
-0.077129,5.034401,1.277305,1.315139
-0.071951,4.934572,1.274380,1.298741
-0.066790,4.834742,1.279299,1.289888
-0.061711,4.734907,1.292039,1.288668
-0.056783,4.635065,1.306783,1.293598
-0.052072,4.535213,1.302073,1.298309
-0.047648,4.435347,1.297648,1.302735
-0.043576,4.335467,1.293577,1.306808
-0.041013,4.235540,1.291014,1.309371
-0.039195,4.135593,1.289196,1.311189
-0.037232,4.035651,1.287233,1.300488
-0.033627,3.935753,1.283629,1.283838
-0.029858,3.835860,1.279859,1.274996
-0.025991,3.735971,1.275992,1.274059
-0.022094,3.636084,1.272096,1.277956
-0.018235,3.536195,1.271999,1.281816
-0.014480,3.436302,1.279839,1.285571
-0.010898,3.336402,1.288201,1.289153
-0.007557,3.236495,1.304366,1.292496
-0.005596,3.136555,1.305722,1.294456
-0.004023,3.036606,1.304149,1.279472
-0.000591,2.936701,1.300716,1.263916
0.003210,2.836810,1.296914,1.256513
0.007312,2.736930,1.292811,1.257343
0.011646,2.637061,1.288475,1.261676
0.016146,2.537199,1.283974,1.266175
0.020744,2.437341,1.279374,1.270773
0.025373,2.337485,1.274744,1.275401
0.029751,2.237619,1.270365,1.279778
0.032669,2.137698,1.267446,1.282695
0.035846,2.037785,1.264268,1.265205
0.039193,1.937877,1.266214,1.250945
0.042619,1.837972,1.275934,1.244655
0.046034,1.738067,1.293341,1.246365
0.050590,1.638212,1.299945,1.250918
0.056086,1.538399,1.294445,1.256409
0.061794,1.438599,1.288735,1.262111
0.067644,1.338807,1.282881,1.267957
0.073381,1.239009,1.277141,1.273688
0.077744,1.139141,1.272776,1.277010
0.082480,1.039290,1.268038,1.257865
0.087498,0.939452,1.263018,1.246748
0.092709,0.839625,1.257804,1.243786
0.098022,0.739802,1.252488,1.248947
0.103349,0.639981,1.247158,1.254265
0.108600,0.540155,1.241904,1.259507
0.113685,0.440321,1.236817,1.264583
0.118514,0.340474,1.238872,1.269404
0.123182,0.240621,1.249111,1.274064
0.129350,0.140848,1.265707,1.257695
0.135474,0.041072,1.265319,1.249045
0.141485,-0.058711,1.259319,1.248252
0.147316,-0.158504,1.253499,1.247742
0.152901,-0.258311,1.247925,1.253329
0.158171,-0.358136,1.242664,1.258601
0.163060,-0.457980,1.237784,1.263491
0.167499,-0.557844,1.233353,1.267932
0.171421,-0.657731,1.229437,1.271855
0.173773,-0.757662,1.227090,1.263021
0.175232,-0.857613,1.225633,1.243517
0.178362,-0.957528,1.222509,1.233507
0.181581,-1.057440,1.219295,1.231646
0.184824,-1.157351,1.216057,1.234890
0.188023,-1.257263,1.212864,1.238089
0.191110,-1.357179,1.209783,1.241176
0.194017,-1.457100,1.207167,1.244083
0.196677,-1.557028,1.207125,1.246744
0.198047,-1.656978,1.214382,1.248113
0.198632,-1.756940,1.230519,1.234444
0.200324,-1.856885,1.249947,1.216331
0.202997,-1.956812,1.247276,1.207236
0.204475,-2.056764,1.245799,1.205188
0.205512,-2.156719,1.244763,1.205537
0.204132,-2.256671,1.246144,1.204157
0.201103,-2.356588,1.249174,1.201128
0.197244,-2.456477,1.253035,1.197268
0.193150,-2.556357,1.257130,1.193173
0.189441,-2.656251,1.260840,1.189465
0.186531,-2.756172,1.263751,1.185231
0.185559,-2.856122,1.266562,1.164860
0.187706,-2.956059,1.274120,1.150617
0.192369,-3.055909,1.286930,1.144637
0.199970,-3.155576,1.304410,1.150302
0.211078,-3.254912,1.325804,1.161392
0.226016,-3.353743,1.342065,1.176301
0.245232,-3.451831,1.356230,1.195472
0.269470,-3.548792,1.372499,1.219651
0.299122,-3.644238,1.388551,1.249230
0.334423,-3.737736,1.400881,1.263433
0.375721,-3.828740,1.413785,1.288104
0.423029,-3.916776,1.426987,1.326096
0.476202,-4.001386,1.440332,1.376213
0.535875,-4.081547,1.448669,1.436099
0.601557,-4.156880,1.453480,1.502388
0.673030,-4.226718,1.457170,1.573155
0.750066,-4.290377,1.459397,1.650147
0.831552,-4.348204,1.461130,1.674479
0.917406,-4.399358,1.461720,1.652851
1.006812,-4.443964,1.461692,1.642062
1.098937,-4.482739,1.451996,1.623591
1.192806,-4.517062,1.441738,1.611342
1.288241,-4.546770,1.433496,1.603077
1.385007,-4.571791,1.427328,1.582340
1.482869,-4.592097,1.423305,1.572278
1.581577,-4.607811,1.421626,1.573201
